year,background,age,age_group,population
2010,foreign,24,working_age,29629
2010,foreign,25,working_age,31433
2010,foreign,26,working_age,32680
2010,foreign,27,working_age,32955
2010,foreign,28,working_age,33561
2010,foreign,29,working_age,32738
2010,foreign,30,working_age,34224
2010,foreign,31,working_age,32560
2010,foreign,32,working_age,32021
2010,foreign,33,working_age,31230
2010,foreign,34,working_age,31302
2010,foreign,35,working_age,31106
2010,foreign,36,working_age,30585
2010,foreign,37,working_age,29808
2010,foreign,38,working_age,30425
2010,foreign,39,working_age,29607
2010,foreign,40,working_age,30085
2010,foreign,41,working_age,29454
2010,foreign,42,working_age,29540
2010,foreign,43,working_age,29128
2010,foreign,44,working_age,28621
2010,foreign,45,working_age,28881
2010,foreign,46,working_age,28434
2010,foreign,47,working_age,27844
2010,foreign,48,working_age,27049
2010,foreign,49,working_age,25693
2010,foreign,50,working_age,26210
2010,foreign,51,working_age,24425
2010,foreign,52,working_age,23323
2010,foreign,53,working_age,23607
2010,foreign,54,working_age,22796
2010,foreign,55,working_age,21670
2010,foreign,56,working_age,21151
2010,foreign,57,working_age,19859
2010,foreign,58,working_age,19155
2010,foreign,59,working_age,18210
2010,foreign,60,working_age,18598
2010,foreign,61,working_age,17985
2010,foreign,62,working_age,17756
2010,foreign,63,working_age,17417
2010,foreign,64,working_age,16329
2010,foreign,65,working_age,14346
2010,foreign,66,elderly,13238
2010,foreign,67,elderly,12596
2010,foreign,68,elderly,11928
2010,foreign,69,elderly,12557
2010,foreign,70,elderly,11664
2010,foreign,71,elderly,11530
2010,foreign,72,elderly,10770
2010,foreign,73,elderly,10168
2010,foreign,74,elderly,9325
2010,foreign,75,elderly,8879
2010,foreign,76,elderly,8291
2010,foreign,77,elderly,7405
2010,foreign,78,elderly,7158
2010,foreign,79,elderly,6693
2010,foreign,80,elderly,6835
2010,foreign,81,elderly,5809
2010,foreign,82,elderly,5343
2010,foreign,83,elderly,4696
2010,foreign,84,elderly,4349
2010,foreign,85,elderly,3833
2010,foreign,86,elderly,3203
2010,foreign,87,elderly,2897
2010,foreign,88,elderly,2275
2010,foreign,89,elderly,1851
2010,foreign,90,elderly,1481
2010,foreign,91,elderly,1048
2010,foreign,92,elderly,729
2010,foreign,93,elderly,571
2010,foreign,94,elderly,398
2010,foreign,95,elderly,293
2010,foreign,96,elderly,272
2010,foreign,97,elderly,176
2010,foreign,98,elderly,130
2010,foreign,99,elderly,81
2010,foreign,100+,elderly,151
2011,Swedish,0,young,93627
2011,Swedish,1,young,96649
2011,Swedish,2,young,93634
2011,Swedish,3,young,91951
2011,Swedish,4,young,90727
2011,Swedish,5,young,90435
2011,Swedish,6,young,87026
2011,Swedish,7,young,86901
2011,Swedish,8,young,85846
2011,Swedish,9,young,83111
2011,Swedish,10,young,79224
2011,Swedish,11,young,78374
2011,Swedish,12,young,76318
2011,Swedish,13,young,76896
2011,Swedish,14,young,77870
2011,Swedish,15,young,82197
2011,Swedish,16,young,89176
2011,Swedish,17,young,97692
2011,Swedish,18,young,102685
2011,Swedish,19,young,108382
2011,Swedish,20,working_age,110210
2011,Swedish,21,working_age,110909
2011,Swedish,22,working_age,104021
2011,Swedish,23,working_age,100361
2011,Swedish,24,working_age,93565
2011,Swedish,25,working_age,91104
2011,Swedish,26,working_age,87866
2011,Swedish,27,working_age,83408
2011,Swedish,28,working_age,81497
2011,Swedish,29,working_age,82013
2011,Swedish,30,working_age,82433
2011,Swedish,31,working_age,84752
2011,Swedish,32,working_age,83850
2011,Swedish,33,working_age,81189
2011,Swedish,34,working_age,83985
2011,Swedish,35,working_age,86038
2011,Swedish,36,working_age,91124
2011,Swedish,37,working_age,97067
2011,Swedish,38,working_age,96377
2011,Swedish,39,working_age,98080
2011,Swedish,40,working_age,99010
2011,Swedish,41,working_age,95429
2011,Swedish,42,working_age,94281
2011,Swedish,43,working_age,99695
2011,Swedish,44,working_age,106881
2011,Swedish,45,working_age,108546
2011,Swedish,46,working_age,108599
2011,Swedish,47,working_age,108562
2011,Swedish,48,working_age,99842
2011,Swedish,49,working_age,94629
2011,Swedish,50,working_age,92087
2011,Swedish,51,working_age,89931
2011,Swedish,52,working_age,92295
2011,Swedish,53,working_age,92693
2011,Swedish,54,working_age,93612
2011,Swedish,55,working_age,94573
2011,Swedish,56,working_age,93684
2011,Swedish,57,working_age,91499
2011,Swedish,58,working_age,95308
2011,Swedish,59,working_age,94694
2011,Swedish,60,working_age,94064
2011,Swedish,61,working_age,98038
2011,Swedish,62,working_age,102471
2011,Swedish,63,working_age,106215
2011,Swedish,64,working_age,106933
2011,Swedish,65,working_age,108668
2011,Swedish,66,elderly,108536
2011,Swedish,67,elderly,106437
2011,Swedish,68,elderly,98396
2011,Swedish,69,elderly,88724
2011,Swedish,70,elderly,75396
2011,Swedish,71,elderly,71146
2011,Swedish,72,elderly,70449
2011,Swedish,73,elderly,66683
2011,Swedish,74,elderly,62086
2011,Swedish,75,elderly,59357
2011,Swedish,76,elderly,55021
2011,Swedish,77,elderly,52060
2011,Swedish,78,elderly,50152
2011,Swedish,79,elderly,50267
2011,Swedish,80,elderly,47996
2011,Swedish,81,elderly,46507
2011,Swedish,82,elderly,42855
2011,Swedish,83,elderly,41926
2011,Swedish,84,elderly,37914
2011,Swedish,85,elderly,35671
2011,Swedish,86,elderly,33203
2011,Swedish,87,elderly,29922
2011,Swedish,88,elderly,26770
2011,Swedish,89,elderly,22857
2011,Swedish,90,elderly,21177
2011,Swedish,91,elderly,18224
2011,Swedish,92,elderly,12058
2011,Swedish,93,elderly,9288
2011,Swedish,94,elderly,7301
2011,Swedish,95,elderly,5212
2011,Swedish,96,elderly,3617
2011,Swedish,97,elderly,2683
2011,Swedish,98,elderly,1816
2011,Swedish,99,elderly,1179
2011,Swedish,100+,elderly,1611
2011,foreign,0,young,18487
2011,foreign,1,young,20593
2011,foreign,2,young,20651
2011,foreign,3,young,20493
2011,foreign,4,young,20557
2011,foreign,5,young,20195
2011,foreign,6,young,19609
2011,foreign,7,young,19746
2011,foreign,8,young,19131
2011,foreign,9,young,18937
2011,foreign,10,young,18791
2011,foreign,11,young,19365
2011,foreign,12,young,19251
2011,foreign,13,young,19818
2011,foreign,14,young,20057
2011,foreign,15,young,20816
2011,foreign,16,young,22199
2011,foreign,17,young,22856
2011,foreign,18,young,23157
2011,foreign,19,young,23216
2011,foreign,20,working_age,24182
2011,foreign,21,working_age,24962
2011,foreign,22,working_age,25486
2011,foreign,23,working_age,27731
2011,foreign,24,working_age,29435
2011,foreign,25,working_age,31653
2011,foreign,26,working_age,33439
2011,foreign,27,working_age,34430
2011,foreign,28,working_age,34622
2011,foreign,29,working_age,35104
2011,foreign,30,working_age,34218
2011,foreign,31,working_age,35536
2011,foreign,32,working_age,33757
2011,foreign,33,working_age,33051
2011,foreign,34,working_age,32340
2011,foreign,35,working_age,32176
2011,foreign,36,working_age,31951
2011,foreign,37,working_age,31470
2011,foreign,38,working_age,30585
2011,foreign,39,working_age,31080
2011,foreign,40,working_age,30243
2011,foreign,41,working_age,30668
2011,foreign,42,working_age,29983
2011,foreign,43,working_age,30020
2011,foreign,44,working_age,29503
2011,foreign,45,working_age,29009
2011,foreign,46,working_age,29156
2011,foreign,47,working_age,28664
2011,foreign,48,working_age,28059
2011,foreign,49,working_age,27345
2011,foreign,50,working_age,25841
2011,foreign,51,working_age,26407
2011,foreign,52,working_age,24511
2011,foreign,53,working_age,23429
2011,foreign,54,working_age,23696
2011,foreign,55,working_age,22843
2011,foreign,56,working_age,21661
2011,foreign,57,working_age,21193
2011,foreign,58,working_age,19849
2011,foreign,59,working_age,19133
2011,foreign,60,working_age,18191
2011,foreign,61,working_age,18597
2011,foreign,62,working_age,17907
2011,foreign,63,working_age,17662
2011,foreign,64,working_age,17343
2011,foreign,65,working_age,16208
2011,foreign,66,elderly,14208
2011,foreign,67,elderly,13078
2011,foreign,68,elderly,12439
2011,foreign,69,elderly,11769
2011,foreign,70,elderly,12375
2011,foreign,71,elderly,11510
2011,foreign,72,elderly,11308
2011,foreign,73,elderly,10541
2011,foreign,74,elderly,9938
2011,foreign,75,elderly,9108
2011,foreign,76,elderly,8614
2011,foreign,77,elderly,7997
2011,foreign,78,elderly,7114
2011,foreign,79,elderly,6865
2011,foreign,80,elderly,6411
2011,foreign,81,elderly,6485
2011,foreign,82,elderly,5463
2011,foreign,83,elderly,5010
2011,foreign,84,elderly,4324
2011,foreign,85,elderly,4002
2011,foreign,86,elderly,3468
2011,foreign,87,elderly,2866
2011,foreign,88,elderly,2566
2011,foreign,89,elderly,1992
2011,foreign,90,elderly,1567
2011,foreign,91,elderly,1240
2011,foreign,92,elderly,858
2011,foreign,93,elderly,592
2011,foreign,94,elderly,453
2011,foreign,95,elderly,314
2011,foreign,96,elderly,228
2011,foreign,97,elderly,209
2011,foreign,98,elderly,123
2011,foreign,99,elderly,101
2011,foreign,100+,elderly,159
2012,Swedish,0,young,94174
2012,Swedish,1,young,92706
2012,Swedish,2,young,96176
2012,Swedish,3,young,93340
2012,Swedish,4,young,91761
2012,Swedish,5,young,90569
2012,Swedish,6,young,90342
2012,Swedish,7,young,86965
2012,Swedish,8,young,86826
2012,Swedish,9,young,85807
2012,Swedish,10,young,83082
2012,Swedish,11,young,79188
2012,Swedish,12,young,78382
2012,Swedish,13,young,76305
2012,Swedish,14,young,76886
2012,Swedish,15,young,77862
2012,Swedish,16,young,82203
2012,Swedish,17,young,89142
2012,Swedish,18,young,97719
2012,Swedish,19,young,102422
2012,Swedish,20,working_age,108112
2012,Swedish,21,working_age,109974
2012,Swedish,22,working_age,110708
2012,Swedish,23,working_age,103859
2012,Swedish,24,working_age,100154
2012,Swedish,25,working_age,93369
2012,Swedish,26,working_age,90863
2012,Swedish,27,working_age,87629
2012,Swedish,28,working_age,83197
2012,Swedish,29,working_age,81336
2012,Swedish,30,working_age,81897
2012,Swedish,31,working_age,82333
2012,Swedish,32,working_age,84665
2012,Swedish,33,working_age,83748
2012,Swedish,34,working_age,81098
2012,Swedish,35,working_age,83848
2012,Swedish,36,working_age,85934
2012,Swedish,37,working_age,91040
2012,Swedish,38,working_age,96981
2012,Swedish,39,working_age,96265
2012,Swedish,40,working_age,97952
2012,Swedish,41,working_age,98962
2012,Swedish,42,working_age,95323
2012,Swedish,43,working_age,94192
2012,Swedish,44,working_age,99577
2012,Swedish,45,working_age,106740
2012,Swedish,46,working_age,108395
2012,Swedish,47,working_age,108417
2012,Swedish,48,working_age,108408
2012,Swedish,49,working_age,99656
2012,Swedish,50,working_age,94431
2012,Swedish,51,working_age,91908
2012,Swedish,52,working_age,89711
2012,Swedish,53,working_age,92038
2012,Swedish,54,working_age,92434
2012,Swedish,55,working_age,93284
2012,Swedish,56,working_age,94223
2012,Swedish,57,working_age,93311
2012,Swedish,58,working_age,91127
2012,Swedish,59,working_age,94906
2012,Swedish,60,working_age,94243
2012,Swedish,61,working_age,93479
2012,Swedish,62,working_age,97425
2012,Swedish,63,working_age,101777
2012,Swedish,64,working_age,105455
2012,Swedish,65,working_age,106013
2012,Swedish,66,elderly,107637
2012,Swedish,67,elderly,107427
2012,Swedish,68,elderly,105223
2012,Swedish,69,elderly,97124
2012,Swedish,70,elderly,87568
2012,Swedish,71,elderly,74278
2012,Swedish,72,elderly,69987
2012,Swedish,73,elderly,69088
2012,Swedish,74,elderly,65262
2012,Swedish,75,elderly,60577
2012,Swedish,76,elderly,57747
2012,Swedish,77,elderly,53395
2012,Swedish,78,elderly,50203
2012,Swedish,79,elderly,48268
2012,Swedish,80,elderly,48085
2012,Swedish,81,elderly,45656
2012,Swedish,82,elderly,43978
2012,Swedish,83,elderly,40084
2012,Swedish,84,elderly,38979
2012,Swedish,85,elderly,34764
2012,Swedish,86,elderly,32338
2012,Swedish,87,elderly,29677
2012,Swedish,88,elderly,26347
2012,Swedish,89,elderly,23064
2012,Swedish,90,elderly,19342
2012,Swedish,91,elderly,17652
2012,Swedish,92,elderly,14869
2012,Swedish,93,elderly,9540
2012,Swedish,94,elderly,7080
2012,Swedish,95,elderly,5446
2012,Swedish,96,elderly,3754
2012,Swedish,97,elderly,2528
2012,Swedish,98,elderly,1821
2012,Swedish,99,elderly,1198
2012,Swedish,100+,elderly,1661
2012,foreign,0,young,19313
2012,foreign,1,young,20746
2012,foreign,2,young,22048
2012,foreign,3,young,21835
2012,foreign,4,young,21484
2012,foreign,5,young,21502
2012,foreign,6,young,21050
2012,foreign,7,young,20457
2012,foreign,8,young,20518
2012,foreign,9,young,19957
2012,foreign,10,young,19726
2012,foreign,11,young,19668
2012,foreign,12,young,20247
2012,foreign,13,young,20076
2012,foreign,14,young,20723
2012,foreign,15,young,21123
2012,foreign,16,young,22278
2012,foreign,17,young,23654
2012,foreign,18,young,23970
2012,foreign,19,young,24254
2012,foreign,20,working_age,24455
2012,foreign,21,working_age,25476
2012,foreign,22,working_age,26789
2012,foreign,23,working_age,27662
2012,foreign,24,working_age,29964
2012,foreign,25,working_age,31668
2012,foreign,26,working_age,33627
2012,foreign,27,working_age,35199
2012,foreign,28,working_age,36030
2012,foreign,29,working_age,36142
2012,foreign,30,working_age,36547
2012,foreign,31,working_age,35435
2012,foreign,32,working_age,36771
2012,foreign,33,working_age,34884
2012,foreign,34,working_age,34109
2012,foreign,35,working_age,33282
2012,foreign,36,working_age,33046
2012,foreign,37,working_age,32769
2012,foreign,38,working_age,32289
2012,foreign,39,working_age,31323
2012,foreign,40,working_age,31727
2012,foreign,41,working_age,30802
2012,foreign,42,working_age,31215
2012,foreign,43,working_age,30425
2012,foreign,44,working_age,30521
2012,foreign,45,working_age,29896
2012,foreign,46,working_age,29353
2012,foreign,47,working_age,29481
2012,foreign,48,working_age,28870
2012,foreign,49,working_age,28274
2012,foreign,50,working_age,27483
2012,foreign,51,working_age,25994
2012,foreign,52,working_age,26601
2012,foreign,53,working_age,24573
2012,foreign,54,working_age,23535
2012,foreign,55,working_age,23754
2012,foreign,56,working_age,22872
2012,foreign,57,working_age,21670
2012,foreign,58,working_age,21218
2012,foreign,59,working_age,19821
2012,foreign,60,working_age,19109
2012,foreign,61,working_age,18159
2012,foreign,62,working_age,18608
2012,foreign,63,working_age,17781
2012,foreign,64,working_age,17531
2012,foreign,65,working_age,17213
2012,foreign,66,elderly,16031
2012,foreign,67,elderly,14085
2012,foreign,68,elderly,12948
2012,foreign,69,elderly,12230
2012,foreign,70,elderly,11601
2012,foreign,71,elderly,12160
2012,foreign,72,elderly,11298
2012,foreign,73,elderly,11057
2012,foreign,74,elderly,10294
2012,foreign,75,elderly,9690
2012,foreign,76,elderly,8859
2012,foreign,77,elderly,8330
2012,foreign,78,elderly,7708
2012,foreign,79,elderly,6834
2012,foreign,80,elderly,6524
2012,foreign,81,elderly,6047
2012,foreign,82,elderly,6095
2012,foreign,83,elderly,5126
2012,foreign,84,elderly,4606
2012,foreign,85,elderly,3999
2012,foreign,86,elderly,3631
2012,foreign,87,elderly,3122
2012,foreign,88,elderly,2543
2012,foreign,89,elderly,2251
2012,foreign,90,elderly,1682
2012,foreign,91,elderly,1321
2012,foreign,92,elderly,1009
2012,foreign,93,elderly,716
2012,foreign,94,elderly,464
2012,foreign,95,elderly,333
2012,foreign,96,elderly,254
2012,foreign,97,elderly,157
2012,foreign,98,elderly,147
2012,foreign,99,elderly,83
2012,foreign,100+,elderly,175
2013,Swedish,0,young,93875
2013,Swedish,1,young,93143
2013,Swedish,2,young,92224
2013,Swedish,3,young,95877
2013,Swedish,4,young,93134
2013,Swedish,5,young,91579
2013,Swedish,6,young,90452
2013,Swedish,7,young,90219
2013,Swedish,8,young,86938
2013,Swedish,9,young,86797
2013,Swedish,10,young,85815
2013,Swedish,11,young,83088
2013,Swedish,12,young,79184
2013,Swedish,13,young,78379
2013,Swedish,14,young,76322
2013,Swedish,15,young,76891
2013,Swedish,16,young,77900
2013,Swedish,17,young,82227
2013,Swedish,18,young,89191
2013,Swedish,19,young,97536
2013,Swedish,20,working_age,102266
2013,Swedish,21,working_age,107905
2013,Swedish,22,working_age,109779
2013,Swedish,23,working_age,110479
2013,Swedish,24,working_age,103644
2013,Swedish,25,working_age,99925
2013,Swedish,26,working_age,93120
2013,Swedish,27,working_age,90619
2013,Swedish,28,working_age,87371
2013,Swedish,29,working_age,83047
2013,Swedish,30,working_age,81113
2013,Swedish,31,working_age,81668
2013,Swedish,32,working_age,82143
2013,Swedish,33,working_age,84519
2013,Swedish,34,working_age,83605
2013,Swedish,35,working_age,80999
2013,Swedish,36,working_age,83717
2013,Swedish,37,working_age,85834
2013,Swedish,38,working_age,90928
2013,Swedish,39,working_age,96895
2013,Swedish,40,working_age,96158
2013,Swedish,41,working_age,97868
2013,Swedish,42,working_age,98846
2013,Swedish,43,working_age,95274
2013,Swedish,44,working_age,94084
2013,Swedish,45,working_age,99493
2013,Swedish,46,working_age,106581
2013,Swedish,47,working_age,108281
2013,Swedish,48,working_age,108262
2013,Swedish,49,working_age,108221
2013,Swedish,50,working_age,99501
2013,Swedish,51,working_age,94225
2013,Swedish,52,working_age,91705
2013,Swedish,53,working_age,89457
2013,Swedish,54,working_age,91750
2013,Swedish,55,working_age,92131
2013,Swedish,56,working_age,93001
2013,Swedish,57,working_age,93881
2013,Swedish,58,working_age,92937
2013,Swedish,59,working_age,90670
2013,Swedish,60,working_age,94406
2013,Swedish,61,working_age,93707
2013,Swedish,62,working_age,92870
2013,Swedish,63,working_age,96767
2013,Swedish,64,working_age,100959
2013,Swedish,65,working_age,104564
2013,Swedish,66,elderly,105020
2013,Swedish,67,elderly,106552
2013,Swedish,68,elderly,106201
2013,Swedish,69,elderly,103940
2013,Swedish,70,elderly,95775
2013,Swedish,71,elderly,86274
2013,Swedish,72,elderly,73092
2013,Swedish,73,elderly,68740
2013,Swedish,74,elderly,67664
2013,Swedish,75,elderly,63665
2013,Swedish,76,elderly,58992
2013,Swedish,77,elderly,56068
2013,Swedish,78,elderly,51702
2013,Swedish,79,elderly,48377
2013,Swedish,80,elderly,46200
2013,Swedish,81,elderly,45774
2013,Swedish,82,elderly,43219
2013,Swedish,83,elderly,41318
2013,Swedish,84,elderly,37318
2013,Swedish,85,elderly,35883
2013,Swedish,86,elderly,31662
2013,Swedish,87,elderly,29084
2013,Swedish,88,elderly,26314
2013,Swedish,89,elderly,22847
2013,Swedish,90,elderly,19677
2013,Swedish,91,elderly,16141
2013,Swedish,92,elderly,14276
2013,Swedish,93,elderly,11914
2013,Swedish,94,elderly,7413
2013,Swedish,95,elderly,5361
2013,Swedish,96,elderly,3982
2013,Swedish,97,elderly,2652
2013,Swedish,98,elderly,1700
2013,Swedish,99,elderly,1207
2013,Swedish,100+,elderly,1724
2013,foreign,0,young,20133
2013,foreign,1,young,21780
2013,foreign,2,young,22336
2013,foreign,3,young,23407
2013,foreign,4,young,23110
2013,foreign,5,young,22924
2013,foreign,6,young,22844
2013,foreign,7,young,22439
2013,foreign,8,young,21856
2013,foreign,9,young,21902
2013,foreign,10,young,21266
2013,foreign,11,young,21121
2013,foreign,12,young,20877
2013,foreign,13,young,21653
2013,foreign,14,young,21427
2013,foreign,15,young,22295
2013,foreign,16,young,22928
2013,foreign,17,young,24136
2013,foreign,18,young,25155
2013,foreign,19,young,25368
2013,foreign,20,working_age,25638
2013,foreign,21,working_age,25855
2013,foreign,22,working_age,27278
2013,foreign,23,working_age,29045
2013,foreign,24,working_age,30051
2013,foreign,25,working_age,32427
2013,foreign,26,working_age,33945
2013,foreign,27,working_age,35829
2013,foreign,28,working_age,37041
2013,foreign,29,working_age,37931
2013,foreign,30,working_age,37773
2013,foreign,31,working_age,38061
2013,foreign,32,working_age,36784
2013,foreign,33,working_age,38191
2013,foreign,34,working_age,36132
2013,foreign,35,working_age,35275
2013,foreign,36,working_age,34390
2013,foreign,37,working_age,34030
2013,foreign,38,working_age,33670
2013,foreign,39,working_age,33174
2013,foreign,40,working_age,32061
2013,foreign,41,working_age,32497
2013,foreign,42,working_age,31490
2013,foreign,43,working_age,31919
2013,foreign,44,working_age,31002
2013,foreign,45,working_age,31070
2013,foreign,46,working_age,30365
2013,foreign,47,working_age,29762
2013,foreign,48,working_age,29873
2013,foreign,49,working_age,29221
2013,foreign,50,working_age,28522
2013,foreign,51,working_age,27735
2013,foreign,52,working_age,26161
2013,foreign,53,working_age,26822
2013,foreign,54,working_age,24697
2013,foreign,55,working_age,23665
2013,foreign,56,working_age,23869
2013,foreign,57,working_age,22901
2013,foreign,58,working_age,21740
2013,foreign,59,working_age,21240
2013,foreign,60,working_age,19807
2013,foreign,61,working_age,19048
2013,foreign,62,working_age,18109
2013,foreign,63,working_age,18501
2013,foreign,64,working_age,17721
2013,foreign,65,working_age,17381
2013,foreign,66,elderly,17044
2013,foreign,67,elderly,15897
2013,foreign,68,elderly,13930
2013,foreign,69,elderly,12827
2013,foreign,70,elderly,12083
2013,foreign,71,elderly,11375
2013,foreign,72,elderly,11937
2013,foreign,73,elderly,11057
2013,foreign,74,elderly,10833
2013,foreign,75,elderly,10071
2013,foreign,76,elderly,9413
2013,foreign,77,elderly,8566
2013,foreign,78,elderly,8017
2013,foreign,79,elderly,7433
2013,foreign,80,elderly,6521
2013,foreign,81,elderly,6180
2013,foreign,82,elderly,5724
2013,foreign,83,elderly,5709
2013,foreign,84,elderly,4725
2013,foreign,85,elderly,4242
2013,foreign,86,elderly,3657
2013,foreign,87,elderly,3310
2013,foreign,88,elderly,2783
2013,foreign,89,elderly,2232
2013,foreign,90,elderly,1927
2013,foreign,91,elderly,1430
2013,foreign,92,elderly,1095
2013,foreign,93,elderly,811
2013,foreign,94,elderly,572
2013,foreign,95,elderly,355
2013,foreign,96,elderly,240
2013,foreign,97,elderly,191
2013,foreign,98,elderly,98
2013,foreign,99,elderly,94
2013,foreign,100+,elderly,155
2014,Swedish,0,young,93853
2014,Swedish,1,young,92740
2014,Swedish,2,young,92661
2014,Swedish,3,young,91917
2014,Swedish,4,young,95644
2014,Swedish,5,young,92955
2014,Swedish,6,young,91454
2014,Swedish,7,young,90388
2014,Swedish,8,young,90170
2014,Swedish,9,young,86908
2014,Swedish,10,young,86793
2014,Swedish,11,young,85801
2014,Swedish,12,young,83106
2014,Swedish,13,young,79190
2014,Swedish,14,young,78388
2014,Swedish,15,young,76324
2014,Swedish,16,young,76914
2014,Swedish,17,young,77911
2014,Swedish,18,young,82285
2014,Swedish,19,young,89087
2014,Swedish,20,working_age,97394
2014,Swedish,21,working_age,102085
2014,Swedish,22,working_age,107716
2014,Swedish,23,working_age,109540
2014,Swedish,24,working_age,110219
2014,Swedish,25,working_age,103418
2014,Swedish,26,working_age,99742
2014,Swedish,27,working_age,92860
2014,Swedish,28,working_age,90458
2014,Swedish,29,working_age,87188
2014,Swedish,30,working_age,82883
2014,Swedish,31,working_age,80946
2014,Swedish,32,working_age,81507
2014,Swedish,33,working_age,82044
2014,Swedish,34,working_age,84447
2014,Swedish,35,working_age,83535
2014,Swedish,36,working_age,80914
2014,Swedish,37,working_age,83627
2014,Swedish,38,working_age,85743
2014,Swedish,39,working_age,90893
2014,Swedish,40,working_age,96779
2014,Swedish,41,working_age,96122
2014,Swedish,42,working_age,97784
2014,Swedish,43,working_age,98782
2014,Swedish,44,working_age,95192
2014,Swedish,45,working_age,93989
2014,Swedish,46,working_age,99381
2014,Swedish,47,working_age,106410
2014,Swedish,48,working_age,108080
2014,Swedish,49,working_age,108050
2014,Swedish,50,working_age,108032
2014,Swedish,51,working_age,99279
2014,Swedish,52,working_age,93978
2014,Swedish,53,working_age,91484
2014,Swedish,54,working_age,89200
2014,Swedish,55,working_age,91497
2014,Swedish,56,working_age,91857
2014,Swedish,57,working_age,92624
2014,Swedish,58,working_age,93491
2014,Swedish,59,working_age,92453
2014,Swedish,60,working_age,90224
2014,Swedish,61,working_age,93863
2014,Swedish,62,working_age,93120
2014,Swedish,63,working_age,92183
2014,Swedish,64,working_age,96025
2014,Swedish,65,working_age,100163
2014,Swedish,66,elderly,103605
2014,Swedish,67,elderly,103947
2014,Swedish,68,elderly,105367
2014,Swedish,69,elderly,104908
2014,Swedish,70,elderly,102539
2014,Swedish,71,elderly,94356
2014,Swedish,72,elderly,84882
2014,Swedish,73,elderly,71853
2014,Swedish,74,elderly,67344
2014,Swedish,75,elderly,66138
2014,Swedish,76,elderly,62064
2014,Swedish,77,elderly,57257
2014,Swedish,78,elderly,54270
2014,Swedish,79,elderly,49909
2014,Swedish,80,elderly,46478
2014,Swedish,81,elderly,44086
2014,Swedish,82,elderly,43356
2014,Swedish,83,elderly,40661
2014,Swedish,84,elderly,38439
2014,Swedish,85,elderly,34473
2014,Swedish,86,elderly,32647
2014,Swedish,87,elderly,28610
2014,Swedish,88,elderly,25818
2014,Swedish,89,elderly,23027
2014,Swedish,90,elderly,19609
2014,Swedish,91,elderly,16528
2014,Swedish,92,elderly,13299
2014,Swedish,93,elderly,11438
2014,Swedish,94,elderly,9326
2014,Swedish,95,elderly,5673
2014,Swedish,96,elderly,3963
2014,Swedish,97,elderly,2851
2014,Swedish,98,elderly,1829
2014,Swedish,99,elderly,1122
2014,Swedish,100+,elderly,1787
2014,foreign,0,young,22027
2014,foreign,1,young,22832
2014,foreign,2,young,23728
2014,foreign,3,young,23907
2014,foreign,4,young,24848
2014,foreign,5,young,24444
2014,foreign,6,young,24361
2014,foreign,7,young,24144
2014,foreign,8,young,23709
2014,foreign,9,young,23081
2014,foreign,10,young,23109
2014,foreign,11,young,22473
2014,foreign,12,young,22302
2014,foreign,13,young,22115
2014,foreign,14,young,22985
2014,foreign,15,young,22902
2014,foreign,16,young,24275
2014,foreign,17,young,24923
2014,foreign,18,young,25853
2014,foreign,19,young,26762
2014,foreign,20,working_age,27126
2014,foreign,21,working_age,27469
2014,foreign,22,working_age,28082
2014,foreign,23,working_age,29881
2014,foreign,24,working_age,32017
2014,foreign,25,working_age,32878
2014,foreign,26,working_age,35205
2014,foreign,27,working_age,36496
2014,foreign,28,working_age,38187
2014,foreign,29,working_age,39323
2014,foreign,30,working_age,39982
2014,foreign,31,working_age,39577
2014,foreign,32,working_age,39824
2014,foreign,33,working_age,38372
2014,foreign,34,working_age,39796
2014,foreign,35,working_age,37552
2014,foreign,36,working_age,36596
2014,foreign,37,working_age,35641
2014,foreign,38,working_age,35113
2014,foreign,39,working_age,34754
2014,foreign,40,working_age,34183
2014,foreign,41,working_age,32979
2014,foreign,42,working_age,33374
2014,foreign,43,working_age,32273
2014,foreign,44,working_age,32646
2014,foreign,45,working_age,31685
2014,foreign,46,working_age,31687
2014,foreign,47,working_age,30875
2014,foreign,48,working_age,30262
2014,foreign,49,working_age,30325
2014,foreign,50,working_age,29682
2014,foreign,51,working_age,28861
2014,foreign,52,working_age,28039
2014,foreign,53,working_age,26440
2014,foreign,54,working_age,27049
2014,foreign,55,working_age,24863
2014,foreign,56,working_age,23816
2014,foreign,57,working_age,23964
2014,foreign,58,working_age,22992
2014,foreign,59,working_age,21751
2014,foreign,60,working_age,21224
2014,foreign,61,working_age,19779
2014,foreign,62,working_age,19013
2014,foreign,63,working_age,18079
2014,foreign,64,working_age,18452
2014,foreign,65,working_age,17599
2014,foreign,66,elderly,17220
2014,foreign,67,elderly,16879
2014,foreign,68,elderly,15674
2014,foreign,69,elderly,13776
2014,foreign,70,elderly,12658
2014,foreign,71,elderly,11875
2014,foreign,72,elderly,11187
2014,foreign,73,elderly,11722
2014,foreign,74,elderly,10841
2014,foreign,75,elderly,10542
2014,foreign,76,elderly,9805
2014,foreign,77,elderly,9129
2014,foreign,78,elderly,8271
2014,foreign,79,elderly,7696
2014,foreign,80,elderly,7128
2014,foreign,81,elderly,6233
2014,foreign,82,elderly,5839
2014,foreign,83,elderly,5386
2014,foreign,84,elderly,5318
2014,foreign,85,elderly,4337
