year,month,year_month,is_year_total,permit_type_sv,permit_type_en,citizenship_sv,citizenship_en,granted_count
2022,8,2022-08,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2022,9,2022-09,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,3
2022,10,2022-10,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2022,11,2022-11,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2022,12,2022-12,False,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2022,,2022,True,förstagångs,first-time,DOMINIKANSKA REPUBLIKEN,Dominican Republic,5
2022,1,2022-01,False,förstagångs,first-time,ECUADOR,Ecuador,2
2022,2,2022-02,False,förstagångs,first-time,ECUADOR,Ecuador,0
2022,3,2022-03,False,förstagångs,first-time,ECUADOR,Ecuador,1
2022,4,2022-04,False,förstagångs,first-time,ECUADOR,Ecuador,1
2022,5,2022-05,False,förstagångs,first-time,ECUADOR,Ecuador,0
2022,6,2022-06,False,förstagångs,first-time,ECUADOR,Ecuador,0
2022,7,2022-07,False,förstagångs,first-time,ECUADOR,Ecuador,0
2022,8,2022-08,False,förstagångs,first-time,ECUADOR,Ecuador,4
2022,9,2022-09,False,förstagångs,first-time,ECUADOR,Ecuador,0
2022,10,2022-10,False,förstagångs,first-time,ECUADOR,Ecuador,2
2022,11,2022-11,False,förstagångs,first-time,ECUADOR,Ecuador,2
2022,12,2022-12,False,förstagångs,first-time,ECUADOR,Ecuador,1
2022,,2022,True,förstagångs,first-time,ECUADOR,Ecuador,13
2022,1,2022-01,False,förstagångs,first-time,EGYPTEN,Egypt,22
2022,2,2022-02,False,förstagångs,first-time,EGYPTEN,Egypt,23
2022,3,2022-03,False,förstagångs,first-time,EGYPTEN,Egypt,33
2022,4,2022-04,False,förstagångs,first-time,EGYPTEN,Egypt,25
2022,5,2022-05,False,förstagångs,first-time,EGYPTEN,Egypt,27
2022,6,2022-06,False,förstagångs,first-time,EGYPTEN,Egypt,12
2022,7,2022-07,False,förstagångs,first-time,EGYPTEN,Egypt,15
2022,8,2022-08,False,förstagångs,first-time,EGYPTEN,Egypt,18
2022,9,2022-09,False,förstagångs,first-time,EGYPTEN,Egypt,22
2022,10,2022-10,False,förstagångs,first-time,EGYPTEN,Egypt,42
2022,11,2022-11,False,förstagångs,first-time,EGYPTEN,Egypt,15
2022,12,2022-12,False,förstagångs,first-time,EGYPTEN,Egypt,12
2022,,2022,True,förstagångs,first-time,EGYPTEN,Egypt,266
2022,1,2022-01,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,2,2022-02,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,3,2022-03,False,förstagångs,first-time,EL SALVADOR,El Salvador,3
2022,4,2022-04,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,5,2022-05,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,6,2022-06,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,7,2022-07,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2022,8,2022-08,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,9,2022-09,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2022,10,2022-10,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2022,11,2022-11,False,förstagångs,first-time,EL SALVADOR,El Salvador,1
2022,12,2022-12,False,förstagångs,first-time,EL SALVADOR,El Salvador,0
2022,,2022,True,förstagångs,first-time,EL SALVADOR,El Salvador,7
2022,1,2022-01,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,2,2022-02,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,1
2022,3,2022-03,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,1
2022,4,2022-04,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,5,2022-05,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,6,2022-06,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,7,2022-07,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,8,2022-08,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,9,2022-09,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,10,2022-10,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,2
2022,11,2022-11,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,0
2022,12,2022-12,False,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,1
2022,,2022,True,förstagångs,first-time,ELFENBENSKUSTEN,Ivory Coast,5
2022,1,2022-01,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,2,2022-02,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,3,2022-03,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,4,2022-04,False,förstagångs,first-time,ERITREA,Eritrea,1
2022,5,2022-05,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,6,2022-06,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,7,2022-07,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,8,2022-08,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,9,2022-09,False,förstagångs,first-time,ERITREA,Eritrea,1
2022,10,2022-10,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,11,2022-11,False,förstagångs,first-time,ERITREA,Eritrea,0
2022,12,2022-12,False,förstagångs,first-time,ERITREA,Eritrea,2
2022,,2022,True,förstagångs,first-time,ERITREA,Eritrea,4
2022,1,2022-01,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,2,2022-02,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,3,2022-03,False,förstagångs,first-time,ESWATINI,Eswatini,1
2022,4,2022-04,False,förstagångs,first-time,ESWATINI,Eswatini,1
2022,5,2022-05,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,6,2022-06,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,7,2022-07,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,8,2022-08,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,9,2022-09,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,10,2022-10,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,11,2022-11,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,12,2022-12,False,förstagångs,first-time,ESWATINI,Eswatini,0
2022,,2022,True,förstagångs,first-time,ESWATINI,Eswatini,2
2022,1,2022-01,False,förstagångs,first-time,ETIOPIEN,Ethiopia,5
2022,2,2022-02,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2022,3,2022-03,False,förstagångs,first-time,ETIOPIEN,Ethiopia,3
2022,4,2022-04,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2022,5,2022-05,False,förstagångs,first-time,ETIOPIEN,Ethiopia,4
2022,6,2022-06,False,förstagångs,first-time,ETIOPIEN,Ethiopia,2
2022,7,2022-07,False,förstagångs,first-time,ETIOPIEN,Ethiopia,1
2022,8,2022-08,False,förstagångs,first-time,ETIOPIEN,Ethiopia,1
2022,9,2022-09,False,förstagångs,first-time,ETIOPIEN,Ethiopia,1
2022,10,2022-10,False,förstagångs,first-time,ETIOPIEN,Ethiopia,5
2022,11,2022-11,False,förstagångs,first-time,ETIOPIEN,Ethiopia,0
2022,12,2022-12,False,förstagångs,first-time,ETIOPIEN,Ethiopia,1
2022,,2022,True,förstagångs,first-time,ETIOPIEN,Ethiopia,28
2022,1,2022-01,False,förstagångs,first-time,FILIPPINERNA,Philippines,5
2022,2,2022-02,False,förstagångs,first-time,FILIPPINERNA,Philippines,9
2022,3,2022-03,False,förstagångs,first-time,FILIPPINERNA,Philippines,15
2022,4,2022-04,False,förstagångs,first-time,FILIPPINERNA,Philippines,12
2022,5,2022-05,False,förstagångs,first-time,FILIPPINERNA,Philippines,27
2022,6,2022-06,False,förstagångs,first-time,FILIPPINERNA,Philippines,10
2022,7,2022-07,False,förstagångs,first-time,FILIPPINERNA,Philippines,9
2022,8,2022-08,False,förstagångs,first-time,FILIPPINERNA,Philippines,11
2022,9,2022-09,False,förstagångs,first-time,FILIPPINERNA,Philippines,11
2022,10,2022-10,False,förstagångs,first-time,FILIPPINERNA,Philippines,34
2022,11,2022-11,False,förstagångs,first-time,FILIPPINERNA,Philippines,9
2022,12,2022-12,False,förstagångs,first-time,FILIPPINERNA,Philippines,8
2022,,2022,True,förstagångs,first-time,FILIPPINERNA,Philippines,160
2022,1,2022-01,False,förstagångs,first-time,GABON,Gabon,0
2022,2,2022-02,False,förstagångs,first-time,GABON,Gabon,0
2022,3,2022-03,False,förstagångs,first-time,GABON,Gabon,0
2022,4,2022-04,False,förstagångs,first-time,GABON,Gabon,0
2022,5,2022-05,False,förstagångs,first-time,GABON,Gabon,0
2022,6,2022-06,False,förstagångs,first-time,GABON,Gabon,0
2022,7,2022-07,False,förstagångs,first-time,GABON,Gabon,0
2022,8,2022-08,False,förstagångs,first-time,GABON,Gabon,0
2022,9,2022-09,False,förstagångs,first-time,GABON,Gabon,0
2022,10,2022-10,False,förstagångs,first-time,GABON,Gabon,1
2022,11,2022-11,False,förstagångs,first-time,GABON,Gabon,0
2022,12,2022-12,False,förstagångs,first-time,GABON,Gabon,0
2022,,2022,True,förstagångs,first-time,GABON,Gabon,1
2022,1,2022-01,False,förstagångs,first-time,GAMBIA,Gambia,1
2022,2,2022-02,False,förstagångs,first-time,GAMBIA,Gambia,0
2022,3,2022-03,False,förstagångs,first-time,GAMBIA,Gambia,0
2022,4,2022-04,False,förstagångs,first-time,GAMBIA,Gambia,0
2022,5,2022-05,False,förstagångs,first-time,GAMBIA,Gambia,1
2022,6,2022-06,False,förstagångs,first-time,GAMBIA,Gambia,0
2022,7,2022-07,False,förstagångs,first-time,GAMBIA,Gambia,1
2022,8,2022-08,False,förstagångs,first-time,GAMBIA,Gambia,0
2022,9,2022-09,False,förstagångs,first-time,GAMBIA,Gambia,1
2022,10,2022-10,False,förstagångs,first-time,GAMBIA,Gambia,2
2022,11,2022-11,False,förstagångs,first-time,GAMBIA,Gambia,1
2022,12,2022-12,False,förstagångs,first-time,GAMBIA,Gambia,2
2022,,2022,True,förstagångs,first-time,GAMBIA,Gambia,9
2022,1,2022-01,False,förstagångs,first-time,GEORGIEN,Georgia,7
2022,2,2022-02,False,förstagångs,first-time,GEORGIEN,Georgia,3
2022,3,2022-03,False,förstagångs,first-time,GEORGIEN,Georgia,19
2022,4,2022-04,False,förstagångs,first-time,GEORGIEN,Georgia,15
2022,5,2022-05,False,förstagångs,first-time,GEORGIEN,Georgia,16
2022,6,2022-06,False,förstagångs,first-time,GEORGIEN,Georgia,7
2022,7,2022-07,False,förstagångs,first-time,GEORGIEN,Georgia,3
2022,8,2022-08,False,förstagångs,first-time,GEORGIEN,Georgia,2
2022,9,2022-09,False,förstagångs,first-time,GEORGIEN,Georgia,8
2022,10,2022-10,False,förstagångs,first-time,GEORGIEN,Georgia,16
2022,11,2022-11,False,förstagångs,first-time,GEORGIEN,Georgia,4
2022,12,2022-12,False,förstagångs,first-time,GEORGIEN,Georgia,7
2022,,2022,True,förstagångs,first-time,GEORGIEN,Georgia,107
2022,1,2022-01,False,förstagångs,first-time,GHANA,Ghana,1
2022,2,2022-02,False,förstagångs,first-time,GHANA,Ghana,2
2022,3,2022-03,False,förstagångs,first-time,GHANA,Ghana,3
2022,4,2022-04,False,förstagångs,first-time,GHANA,Ghana,4
2022,5,2022-05,False,förstagångs,first-time,GHANA,Ghana,3
2022,6,2022-06,False,förstagångs,first-time,GHANA,Ghana,1
2022,7,2022-07,False,förstagångs,first-time,GHANA,Ghana,4
2022,8,2022-08,False,förstagångs,first-time,GHANA,Ghana,2
2022,9,2022-09,False,förstagångs,first-time,GHANA,Ghana,3
2022,10,2022-10,False,förstagångs,first-time,GHANA,Ghana,9
2022,11,2022-11,False,förstagångs,first-time,GHANA,Ghana,4
2022,12,2022-12,False,förstagångs,first-time,GHANA,Ghana,5
2022,,2022,True,förstagångs,first-time,GHANA,Ghana,41
2022,1,2022-01,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,2,2022-02,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,3,2022-03,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,4,2022-04,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,5,2022-05,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2022,6,2022-06,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,7,2022-07,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,8,2022-08,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,9,2022-09,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2022,10,2022-10,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,11,2022-11,False,förstagångs,first-time,GUATEMALA,Guatemala,1
2022,12,2022-12,False,förstagångs,first-time,GUATEMALA,Guatemala,0
2022,,2022,True,förstagångs,first-time,GUATEMALA,Guatemala,3
2022,1,2022-01,False,förstagångs,first-time,GUINEA,Guinea,0
2022,2,2022-02,False,förstagångs,first-time,GUINEA,Guinea,0
2022,3,2022-03,False,förstagångs,first-time,GUINEA,Guinea,0
2022,4,2022-04,False,förstagångs,first-time,GUINEA,Guinea,1
2022,5,2022-05,False,förstagångs,first-time,GUINEA,Guinea,0
2022,6,2022-06,False,förstagångs,first-time,GUINEA,Guinea,0
2022,7,2022-07,False,förstagångs,first-time,GUINEA,Guinea,0
2022,8,2022-08,False,förstagångs,first-time,GUINEA,Guinea,0
2022,9,2022-09,False,förstagångs,first-time,GUINEA,Guinea,0
2022,10,2022-10,False,förstagångs,first-time,GUINEA,Guinea,0
2022,11,2022-11,False,förstagångs,first-time,GUINEA,Guinea,0
2022,12,2022-12,False,förstagångs,first-time,GUINEA,Guinea,1
2022,,2022,True,förstagångs,first-time,GUINEA,Guinea,2
2022,1,2022-01,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,2,2022-02,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,3,2022-03,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,4,2022-04,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,5,2022-05,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,6,2022-06,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,7,2022-07,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,8,2022-08,False,förstagångs,first-time,HONDURAS,Honduras,1
2022,9,2022-09,False,förstagångs,first-time,HONDURAS,Honduras,1
2022,10,2022-10,False,förstagångs,first-time,HONDURAS,Honduras,1
2022,11,2022-11,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,12,2022-12,False,förstagångs,first-time,HONDURAS,Honduras,0
2022,,2022,True,förstagångs,first-time,HONDURAS,Honduras,3
2022,1,2022-01,False,förstagångs,first-time,INDIEN,India,401
2022,2,2022-02,False,förstagångs,first-time,INDIEN,India,420
2022,3,2022-03,False,förstagångs,first-time,INDIEN,India,368
2022,4,2022-04,False,förstagångs,first-time,INDIEN,India,329
2022,5,2022-05,False,förstagångs,first-time,INDIEN,India,760
2022,6,2022-06,False,förstagångs,first-time,INDIEN,India,188
2022,7,2022-07,False,förstagångs,first-time,INDIEN,India,275
2022,8,2022-08,False,förstagångs,first-time,INDIEN,India,256
2022,9,2022-09,False,förstagångs,first-time,INDIEN,India,356
2022,10,2022-10,False,förstagångs,first-time,INDIEN,India,1219
2022,11,2022-11,False,förstagångs,first-time,INDIEN,India,196
2022,12,2022-12,False,förstagångs,first-time,INDIEN,India,261
2022,,2022,True,förstagångs,first-time,INDIEN,India,5029
2022,1,2022-01,False,förstagångs,first-time,INDONESIEN,Indonesia,3
2022,2,2022-02,False,förstagångs,first-time,INDONESIEN,Indonesia,1
2022,3,2022-03,False,förstagångs,first-time,INDONESIEN,Indonesia,12
2022,4,2022-04,False,förstagångs,first-time,INDONESIEN,Indonesia,0
2022,5,2022-05,False,förstagångs,first-time,INDONESIEN,Indonesia,6
2022,6,2022-06,False,förstagångs,first-time,INDONESIEN,Indonesia,2
2022,7,2022-07,False,förstagångs,first-time,INDONESIEN,Indonesia,1
2022,8,2022-08,False,förstagångs,first-time,INDONESIEN,Indonesia,2
2022,9,2022-09,False,förstagångs,first-time,INDONESIEN,Indonesia,2
2022,10,2022-10,False,förstagångs,first-time,INDONESIEN,Indonesia,8
2022,11,2022-11,False,förstagångs,first-time,INDONESIEN,Indonesia,0
2022,12,2022-12,False,förstagångs,first-time,INDONESIEN,Indonesia,5
2022,,2022,True,förstagångs,first-time,INDONESIEN,Indonesia,42
2022,1,2022-01,False,förstagångs,first-time,IRAK,Iraq,23
2022,2,2022-02,False,förstagångs,first-time,IRAK,Iraq,42
2022,3,2022-03,False,förstagångs,first-time,IRAK,Iraq,54
2022,4,2022-04,False,förstagångs,first-time,IRAK,Iraq,44
2022,5,2022-05,False,förstagångs,first-time,IRAK,Iraq,43
2022,6,2022-06,False,förstagångs,first-time,IRAK,Iraq,17
2022,7,2022-07,False,förstagångs,first-time,IRAK,Iraq,23
2022,8,2022-08,False,förstagångs,first-time,IRAK,Iraq,26
2022,9,2022-09,False,förstagångs,first-time,IRAK,Iraq,52
2022,10,2022-10,False,förstagångs,first-time,IRAK,Iraq,42
2022,11,2022-11,False,förstagångs,first-time,IRAK,Iraq,19
2022,12,2022-12,False,förstagångs,first-time,IRAK,Iraq,26
2022,,2022,True,förstagångs,first-time,IRAK,Iraq,411
2022,1,2022-01,False,förstagångs,first-time,IRAN,Iran,41
2022,2,2022-02,False,förstagångs,first-time,IRAN,Iran,56
2022,3,2022-03,False,förstagångs,first-time,IRAN,Iran,70
2022,4,2022-04,False,förstagångs,first-time,IRAN,Iran,52
2022,5,2022-05,False,förstagångs,first-time,IRAN,Iran,66
2022,6,2022-06,False,förstagångs,first-time,IRAN,Iran,25
2022,7,2022-07,False,förstagångs,first-time,IRAN,Iran,53
2022,8,2022-08,False,förstagångs,first-time,IRAN,Iran,43
2022,9,2022-09,False,förstagångs,first-time,IRAN,Iran,59
2022,10,2022-10,False,förstagångs,first-time,IRAN,Iran,141
2022,11,2022-11,False,förstagångs,first-time,IRAN,Iran,31
2022,12,2022-12,False,förstagångs,first-time,IRAN,Iran,60
2022,,2022,True,förstagångs,first-time,IRAN,Iran,697
2022,1,2022-01,False,förstagångs,first-time,ISRAEL,Israel,1
2022,2,2022-02,False,förstagångs,first-time,ISRAEL,Israel,0
2022,3,2022-03,False,förstagångs,first-time,ISRAEL,Israel,0
2022,4,2022-04,False,förstagångs,first-time,ISRAEL,Israel,2
2022,5,2022-05,False,förstagångs,first-time,ISRAEL,Israel,0
2022,6,2022-06,False,förstagångs,first-time,ISRAEL,Israel,0
2022,7,2022-07,False,förstagångs,first-time,ISRAEL,Israel,0
2022,8,2022-08,False,förstagångs,first-time,ISRAEL,Israel,3
2022,9,2022-09,False,förstagångs,first-time,ISRAEL,Israel,1
2022,10,2022-10,False,förstagångs,first-time,ISRAEL,Israel,5
2022,11,2022-11,False,förstagångs,first-time,ISRAEL,Israel,0
2022,12,2022-12,False,förstagångs,first-time,ISRAEL,Israel,0
2022,,2022,True,förstagångs,first-time,ISRAEL,Israel,12
2022,1,2022-01,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,2,2022-02,False,förstagångs,first-time,JAMAICA,Jamaica,1
2022,3,2022-03,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,4,2022-04,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,5,2022-05,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,6,2022-06,False,förstagångs,first-time,JAMAICA,Jamaica,1
2022,7,2022-07,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,8,2022-08,False,förstagångs,first-time,JAMAICA,Jamaica,1
2022,9,2022-09,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,10,2022-10,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,11,2022-11,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,12,2022-12,False,förstagångs,first-time,JAMAICA,Jamaica,0
2022,,2022,True,förstagångs,first-time,JAMAICA,Jamaica,3
2022,1,2022-01,False,förstagångs,first-time,JAPAN,Japan,2
2022,2,2022-02,False,förstagångs,first-time,JAPAN,Japan,7
2022,3,2022-03,False,förstagångs,first-time,JAPAN,Japan,8
2022,4,2022-04,False,förstagångs,first-time,JAPAN,Japan,3
2022,5,2022-05,False,förstagångs,first-time,JAPAN,Japan,15
2022,6,2022-06,False,förstagångs,first-time,JAPAN,Japan,5
2022,7,2022-07,False,förstagångs,first-time,JAPAN,Japan,5
2022,8,2022-08,False,förstagångs,first-time,JAPAN,Japan,9
2022,9,2022-09,False,förstagångs,first-time,JAPAN,Japan,7
2022,10,2022-10,False,förstagångs,first-time,JAPAN,Japan,12
2022,11,2022-11,False,förstagångs,first-time,JAPAN,Japan,3
2022,12,2022-12,False,förstagångs,first-time,JAPAN,Japan,5
2022,,2022,True,förstagångs,first-time,JAPAN,Japan,81
2022,1,2022-01,False,förstagångs,first-time,JEMEN,Yemen,0
2022,2,2022-02,False,förstagångs,first-time,JEMEN,Yemen,0
2022,3,2022-03,False,förstagångs,first-time,JEMEN,Yemen,0
2022,4,2022-04,False,förstagångs,first-time,JEMEN,Yemen,0
2022,5,2022-05,False,förstagångs,first-time,JEMEN,Yemen,1
2022,6,2022-06,False,förstagångs,first-time,JEMEN,Yemen,0
2022,7,2022-07,False,förstagångs,first-time,JEMEN,Yemen,0
