year,month,year_month,is_year_total,permit_basis_sv,permit_basis_en,sub_category_sv,sub_category_en,granted_count
2021,7,2021-07,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,0
2021,8,2021-08,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,0
2021,9,2021-09,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,0
2021,10,2021-10,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,2
2021,11,2021-11,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,0
2021,12,2021-12,False,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,0
2021,,2021,True,EU/EES,EU/EEA,Anhörig EES-medborgare till EU/EES-medborgare,EEA family of EU/EEA citizen,7
2021,1,2021-01,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,150
2021,2,2021-02,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,188
2021,3,2021-03,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,221
2021,4,2021-04,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,196
2021,5,2021-05,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,209
2021,6,2021-06,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,184
2021,7,2021-07,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,81
2021,8,2021-08,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,87
2021,9,2021-09,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,190
2021,10,2021-10,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,195
2021,11,2021-11,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,320
2021,12,2021-12,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,238
2021,,2021,True,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,2259
2021,1,2021-01,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,150
2021,2,2021-02,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,175
2021,3,2021-03,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,161
2021,4,2021-04,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,146
2021,5,2021-05,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,181
2021,6,2021-06,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,159
2021,7,2021-07,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,83
2021,8,2021-08,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,96
2021,9,2021-09,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,141
2021,10,2021-10,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,169
2021,11,2021-11,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,127
2021,12,2021-12,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,118
2021,,2021,True,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,1706
2021,1,2021-01,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,14
2021,2,2021-02,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,35
2021,3,2021-03,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,42
2021,4,2021-04,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,24
2021,5,2021-05,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,23
2021,6,2021-06,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,46
2021,7,2021-07,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,44
2021,8,2021-08,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,31
2021,9,2021-09,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,47
2021,10,2021-10,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,60
2021,11,2021-11,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,36
2021,12,2021-12,False,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,26
2021,,2021,True,EU/EES,EU/EEA,Medborgare i Schweiz,Swiss citizen,428
2021,1,2021-01,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",92
2021,2,2021-02,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",101
2021,3,2021-03,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",109
2021,4,2021-04,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",92
2021,5,2021-05,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",106
2021,6,2021-06,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",82
2021,7,2021-07,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",72
2021,8,2021-08,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",72
2021,9,2021-09,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",145
2021,10,2021-10,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",145
2021,11,2021-11,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",116
2021,12,2021-12,False,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",121
2021,,2021,True,EU/EES,EU/EEA,Varaktigt bosatt i annat EU-land,"Long-term resident, other EU country",1253
2021,1,2021-01,False,Studier,Studies,Anhörig till studerande,Family of student,168
2021,2,2021-02,False,Studier,Studies,Anhörig till studerande,Family of student,142
2021,3,2021-03,False,Studier,Studies,Anhörig till studerande,Family of student,163
2021,4,2021-04,False,Studier,Studies,Anhörig till studerande,Family of student,89
2021,5,2021-05,False,Studier,Studies,Anhörig till studerande,Family of student,107
2021,6,2021-06,False,Studier,Studies,Anhörig till studerande,Family of student,364
2021,7,2021-07,False,Studier,Studies,Anhörig till studerande,Family of student,665
2021,8,2021-08,False,Studier,Studies,Anhörig till studerande,Family of student,712
2021,9,2021-09,False,Studier,Studies,Anhörig till studerande,Family of student,290
2021,10,2021-10,False,Studier,Studies,Anhörig till studerande,Family of student,203
2021,11,2021-11,False,Studier,Studies,Anhörig till studerande,Family of student,242
2021,12,2021-12,False,Studier,Studies,Anhörig till studerande,Family of student,281
2021,,2021,True,Studier,Studies,Anhörig till studerande,Family of student,3426
2021,1,2021-01,False,Studier,Studies,Arbetssökande student,Job-seeking student,80
2021,2,2021-02,False,Studier,Studies,Arbetssökande student,Job-seeking student,99
2021,3,2021-03,False,Studier,Studies,Arbetssökande student,Job-seeking student,92
2021,4,2021-04,False,Studier,Studies,Arbetssökande student,Job-seeking student,37
2021,5,2021-05,False,Studier,Studies,Arbetssökande student,Job-seeking student,17
2021,6,2021-06,False,Studier,Studies,Arbetssökande student,Job-seeking student,56
2021,7,2021-07,False,Studier,Studies,Arbetssökande student,Job-seeking student,76
2021,8,2021-08,False,Studier,Studies,Arbetssökande student,Job-seeking student,36
2021,9,2021-09,False,Studier,Studies,Arbetssökande student,Job-seeking student,44
2021,10,2021-10,False,Studier,Studies,Arbetssökande student,Job-seeking student,128
2021,11,2021-11,False,Studier,Studies,Arbetssökande student,Job-seeking student,183
2021,12,2021-12,False,Studier,Studies,Arbetssökande student,Job-seeking student,141
2021,,2021,True,Studier,Studies,Arbetssökande student,Job-seeking student,989
2021,1,2021-01,False,Studier,Studies,Doktorand,Doctoral student,42
2021,2,2021-02,False,Studier,Studies,Doktorand,Doctoral student,43
2021,3,2021-03,False,Studier,Studies,Doktorand,Doctoral student,65
2021,4,2021-04,False,Studier,Studies,Doktorand,Doctoral student,53
2021,5,2021-05,False,Studier,Studies,Doktorand,Doctoral student,46
2021,6,2021-06,False,Studier,Studies,Doktorand,Doctoral student,53
2021,7,2021-07,False,Studier,Studies,Doktorand,Doctoral student,110
2021,8,2021-08,False,Studier,Studies,Doktorand,Doctoral student,104
2021,9,2021-09,False,Studier,Studies,Doktorand,Doctoral student,108
2021,10,2021-10,False,Studier,Studies,Doktorand,Doctoral student,74
2021,11,2021-11,False,Studier,Studies,Doktorand,Doctoral student,65
2021,12,2021-12,False,Studier,Studies,Doktorand,Doctoral student,51
2021,,2021,True,Studier,Studies,Doktorand,Doctoral student,814
2021,1,2021-01,False,Studier,Studies,Högre utbildning,Higher education,118
2021,2,2021-02,False,Studier,Studies,Högre utbildning,Higher education,62
2021,3,2021-03,False,Studier,Studies,Högre utbildning,Higher education,10
2021,4,2021-04,False,Studier,Studies,Högre utbildning,Higher education,13
2021,5,2021-05,False,Studier,Studies,Högre utbildning,Higher education,363
2021,6,2021-06,False,Studier,Studies,Högre utbildning,Higher education,1188
2021,7,2021-07,False,Studier,Studies,Högre utbildning,Higher education,2384
2021,8,2021-08,False,Studier,Studies,Högre utbildning,Higher education,1795
2021,9,2021-09,False,Studier,Studies,Högre utbildning,Higher education,307
2021,10,2021-10,False,Studier,Studies,Högre utbildning,Higher education,74
2021,11,2021-11,False,Studier,Studies,Högre utbildning,Higher education,312
2021,12,2021-12,False,Studier,Studies,Högre utbildning,Higher education,1092
2021,,2021,True,Studier,Studies,Högre utbildning,Higher education,7718
2021,1,2021-01,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,0
2021,2,2021-02,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,5
2021,3,2021-03,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,6
2021,4,2021-04,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,7
2021,5,2021-05,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,4
2021,6,2021-06,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,10
2021,7,2021-07,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,4
2021,8,2021-08,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,0
2021,9,2021-09,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,1
2021,10,2021-10,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,4
2021,11,2021-11,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,6
2021,12,2021-12,False,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,12
2021,,2021,True,Studier,Studies,Specialiserings- eller uppdragsutbildning,Specialisation or contract training,59
2021,1,2021-01,False,Studier,Studies,Studerande övriga studier,Student – other studies,2
2021,2,2021-02,False,Studier,Studies,Studerande övriga studier,Student – other studies,24
2021,3,2021-03,False,Studier,Studies,Studerande övriga studier,Student – other studies,15
2021,4,2021-04,False,Studier,Studies,Studerande övriga studier,Student – other studies,13
2021,5,2021-05,False,Studier,Studies,Studerande övriga studier,Student – other studies,27
2021,6,2021-06,False,Studier,Studies,Studerande övriga studier,Student – other studies,53
2021,7,2021-07,False,Studier,Studies,Studerande övriga studier,Student – other studies,89
2021,8,2021-08,False,Studier,Studies,Studerande övriga studier,Student – other studies,104
2021,9,2021-09,False,Studier,Studies,Studerande övriga studier,Student – other studies,58
2021,10,2021-10,False,Studier,Studies,Studerande övriga studier,Student – other studies,35
2021,11,2021-11,False,Studier,Studies,Studerande övriga studier,Student – other studies,42
2021,12,2021-12,False,Studier,Studies,Studerande övriga studier,Student – other studies,21
2021,,2021,True,Studier,Studies,Studerande övriga studier,Student – other studies,483
2021,1,2021-01,False,Studier,Studies,Studier mobilitet,Student mobility,20
2021,2,2021-02,False,Studier,Studies,Studier mobilitet,Student mobility,8
2021,3,2021-03,False,Studier,Studies,Studier mobilitet,Student mobility,0
2021,4,2021-04,False,Studier,Studies,Studier mobilitet,Student mobility,6
2021,5,2021-05,False,Studier,Studies,Studier mobilitet,Student mobility,6
2021,6,2021-06,False,Studier,Studies,Studier mobilitet,Student mobility,87
2021,7,2021-07,False,Studier,Studies,Studier mobilitet,Student mobility,164
2021,8,2021-08,False,Studier,Studies,Studier mobilitet,Student mobility,124
2021,9,2021-09,False,Studier,Studies,Studier mobilitet,Student mobility,17
2021,10,2021-10,False,Studier,Studies,Studier mobilitet,Student mobility,10
2021,11,2021-11,False,Studier,Studies,Studier mobilitet,Student mobility,15
2021,12,2021-12,False,Studier,Studies,Studier mobilitet,Student mobility,88
2021,,2021,True,Studier,Studies,Studier mobilitet,Student mobility,545
2021,1,2021-01,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,45
2021,2,2021-02,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,54
2021,3,2021-03,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,70
2021,4,2021-04,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,58
2021,5,2021-05,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,68
2021,6,2021-06,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,63
2021,7,2021-07,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,24
2021,8,2021-08,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,13
2021,9,2021-09,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,50
2021,10,2021-10,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,49
2021,11,2021-11,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,46
2021,12,2021-12,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,34
2021,,2021,True,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder,Impediment to enforcement,574
2021,1,2021-01,False,Totalt,Total,Totalt,Total,5806
2021,2,2021-02,False,Totalt,Total,Totalt,Total,6743
2021,3,2021-03,False,Totalt,Total,Totalt,Total,7492
2021,4,2021-04,False,Totalt,Total,Totalt,Total,6452
2021,5,2021-05,False,Totalt,Total,Totalt,Total,7130
2021,6,2021-06,False,Totalt,Total,Totalt,Total,13423
2021,7,2021-07,False,Totalt,Total,Totalt,Total,9577
2021,8,2021-08,False,Totalt,Total,Totalt,Total,7824
2021,9,2021-09,False,Totalt,Total,Totalt,Total,7292
2021,10,2021-10,False,Totalt,Total,Totalt,Total,7378
2021,11,2021-11,False,Totalt,Total,Totalt,Total,7734
2021,12,2021-12,False,Totalt,Total,Totalt,Total,8312
2021,,2021,True,Totalt,Total,Totalt,Total,95163
2022,1,2022-01,False,Anknytning*,Family ties,Adoption,Adoption,4
2022,2,2022-02,False,Anknytning*,Family ties,Adoption,Adoption,1
2022,3,2022-03,False,Anknytning*,Family ties,Adoption,Adoption,5
2022,4,2022-04,False,Anknytning*,Family ties,Adoption,Adoption,2
2022,5,2022-05,False,Anknytning*,Family ties,Adoption,Adoption,5
2022,6,2022-06,False,Anknytning*,Family ties,Adoption,Adoption,2
2022,7,2022-07,False,Anknytning*,Family ties,Adoption,Adoption,1
2022,8,2022-08,False,Anknytning*,Family ties,Adoption,Adoption,0
2022,9,2022-09,False,Anknytning*,Family ties,Adoption,Adoption,2
2022,10,2022-10,False,Anknytning*,Family ties,Adoption,Adoption,1
2022,11,2022-11,False,Anknytning*,Family ties,Adoption,Adoption,2
2022,12,2022-12,False,Anknytning*,Family ties,Adoption,Adoption,0
2022,,2022,True,Anknytning*,Family ties,Adoption,Adoption,25
2022,1,2022-01,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,197
2022,2,2022-02,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,229
2022,3,2022-03,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,264
2022,4,2022-04,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,199
2022,5,2022-05,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,252
2022,6,2022-06,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,233
2022,7,2022-07,False,Anknytning*,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,147
