year,background,age,sex,population
2008,foreign,85,men,1131
2008,foreign,86,men,870
2008,foreign,87,men,733
2008,foreign,88,men,549
2008,foreign,89,men,399
2008,foreign,90,men,278
2008,foreign,91,men,213
2008,foreign,92,men,138
2008,foreign,93,men,103
2008,foreign,94,men,91
2008,foreign,95,men,55
2008,foreign,96,men,40
2008,foreign,97,men,22
2008,foreign,98,men,20
2008,foreign,99,men,7
2008,foreign,100+,men,26
2008,foreign,0,women,7933
2008,foreign,1,women,8588
2008,foreign,2,women,8664
2008,foreign,3,women,8646
2008,foreign,4,women,8598
2008,foreign,5,women,8633
2008,foreign,6,women,8512
2008,foreign,7,women,8367
2008,foreign,8,women,8452
2008,foreign,9,women,8546
2008,foreign,10,women,8679
2008,foreign,11,women,8853
2008,foreign,12,women,8947
2008,foreign,13,women,9372
2008,foreign,14,women,9544
2008,foreign,15,women,9523
2008,foreign,16,women,9587
2008,foreign,17,women,9773
2008,foreign,18,women,10002
2008,foreign,19,women,10248
2008,foreign,20,women,10727
2008,foreign,21,women,11177
2008,foreign,22,women,11763
2008,foreign,23,women,12656
2008,foreign,24,women,13295
2008,foreign,25,women,13830
2008,foreign,26,women,14135
2008,foreign,27,women,14241
2008,foreign,28,women,14957
2008,foreign,29,women,14446
2008,foreign,30,women,14430
2008,foreign,31,women,14516
2008,foreign,32,women,14467
2008,foreign,33,women,14588
2008,foreign,34,women,14614
2008,foreign,35,women,14339
2008,foreign,36,women,14839
2008,foreign,37,women,14499
2008,foreign,38,women,14715
2008,foreign,39,women,14511
2008,foreign,40,women,14363
2008,foreign,41,women,14120
2008,foreign,42,women,13804
2008,foreign,43,women,13808
2008,foreign,44,women,13658
2008,foreign,45,women,13375
2008,foreign,46,women,13101
2008,foreign,47,women,12593
2008,foreign,48,women,12912
2008,foreign,49,women,12168
2008,foreign,50,women,11567
2008,foreign,51,women,11785
2008,foreign,52,women,11476
2008,foreign,53,women,11018
2008,foreign,54,women,10720
2008,foreign,55,women,10231
2008,foreign,56,women,10017
2008,foreign,57,women,9629
2008,foreign,58,women,9771
2008,foreign,59,women,9572
2008,foreign,60,women,9312
2008,foreign,61,women,9083
2008,foreign,62,women,8507
2008,foreign,63,women,7500
2008,foreign,64,women,6676
2008,foreign,65,women,6372
2008,foreign,66,women,5777
2008,foreign,67,women,6392
2008,foreign,68,women,5932
2008,foreign,69,women,6113
2008,foreign,70,women,5808
2008,foreign,71,women,5781
2008,foreign,72,women,5500
2008,foreign,73,women,5262
2008,foreign,74,women,5083
2008,foreign,75,women,4604
2008,foreign,76,women,4626
2008,foreign,77,women,4458
2008,foreign,78,women,4670
2008,foreign,79,women,4070
2008,foreign,80,women,3904
2008,foreign,81,women,3518
2008,foreign,82,women,3311
2008,foreign,83,women,3051
2008,foreign,84,women,2639
2008,foreign,85,women,2386
2008,foreign,86,women,2019
2008,foreign,87,women,1681
2008,foreign,88,women,1435
2008,foreign,89,women,1019
2008,foreign,90,women,820
2008,foreign,91,women,621
2008,foreign,92,women,480
2008,foreign,93,women,373
2008,foreign,94,women,376
2008,foreign,95,women,254
2008,foreign,96,women,190
2008,foreign,97,women,118
2008,foreign,98,women,76
2008,foreign,99,women,56
2008,foreign,100+,women,101
2009,Swedish,0,men,48819
2009,Swedish,1,men,47738
2009,Swedish,2,men,46895
2009,Swedish,3,men,46621
2009,Swedish,4,men,44802
2009,Swedish,5,men,44769
2009,Swedish,6,men,44330
2009,Swedish,7,men,42740
2009,Swedish,8,men,40946
2009,Swedish,9,men,40454
2009,Swedish,10,men,39213
2009,Swedish,11,men,39684
2009,Swedish,12,men,40061
2009,Swedish,13,men,41945
2009,Swedish,14,men,45814
2009,Swedish,15,men,49833
2009,Swedish,16,men,52314
2009,Swedish,17,men,55848
2009,Swedish,18,men,57064
2009,Swedish,19,men,57268
2009,Swedish,20,men,54008
2009,Swedish,21,men,52210
2009,Swedish,22,men,48304
2009,Swedish,23,men,47197
2009,Swedish,24,men,45637
2009,Swedish,25,men,43335
2009,Swedish,26,men,42447
2009,Swedish,27,men,42565
2009,Swedish,28,men,42423
2009,Swedish,29,men,43765
2009,Swedish,30,men,43228
2009,Swedish,31,men,41818
2009,Swedish,32,men,43611
2009,Swedish,33,men,44367
2009,Swedish,34,men,46898
2009,Swedish,35,men,50150
2009,Swedish,36,men,49615
2009,Swedish,37,men,50607
2009,Swedish,38,men,51121
2009,Swedish,39,men,49101
2009,Swedish,40,men,48752
2009,Swedish,41,men,51127
2009,Swedish,42,men,55092
2009,Swedish,43,men,55873
2009,Swedish,44,men,55749
2009,Swedish,45,men,55417
2009,Swedish,46,men,51436
2009,Swedish,47,men,48332
2009,Swedish,48,men,47212
2009,Swedish,49,men,45844
2009,Swedish,50,men,47428
2009,Swedish,51,men,47404
2009,Swedish,52,men,47588
2009,Swedish,53,men,48664
2009,Swedish,54,men,47767
2009,Swedish,55,men,46752
2009,Swedish,56,men,48844
2009,Swedish,57,men,48455
2009,Swedish,58,men,48110
2009,Swedish,59,men,50255
2009,Swedish,60,men,52318
2009,Swedish,61,men,53941
2009,Swedish,62,men,54377
2009,Swedish,63,men,55545
2009,Swedish,64,men,55730
2009,Swedish,65,men,54431
2009,Swedish,66,men,49916
2009,Swedish,67,men,45154
2009,Swedish,68,men,38169
2009,Swedish,69,men,35935
2009,Swedish,70,men,35455
2009,Swedish,71,men,33319
2009,Swedish,72,men,31131
2009,Swedish,73,men,29509
2009,Swedish,74,men,27589
2009,Swedish,75,men,25644
2009,Swedish,76,men,24601
2009,Swedish,77,men,24604
2009,Swedish,78,men,23308
2009,Swedish,79,men,22386
2009,Swedish,80,men,20574
2009,Swedish,81,men,20075
2009,Swedish,82,men,18001
2009,Swedish,83,men,16992
2009,Swedish,84,men,15714
2009,Swedish,85,men,14055
2009,Swedish,86,men,12892
2009,Swedish,87,men,10753
2009,Swedish,88,men,9838
2009,Swedish,89,men,8458
2009,Swedish,90,men,5774
2009,Swedish,91,men,4407
2009,Swedish,92,men,3379
2009,Swedish,93,men,2460
2009,Swedish,94,men,1622
2009,Swedish,95,men,1229
2009,Swedish,96,men,833
2009,Swedish,97,men,519
2009,Swedish,98,men,311
2009,Swedish,99,men,201
2009,Swedish,100+,men,225
2009,Swedish,0,women,46015
2009,Swedish,1,women,44807
2009,Swedish,2,women,44286
2009,Swedish,3,women,44098
2009,Swedish,4,women,42422
2009,Swedish,5,women,42295
2009,Swedish,6,women,41658
2009,Swedish,7,women,40454
2009,Swedish,8,women,38336
2009,Swedish,9,women,37967
2009,Swedish,10,women,37120
2009,Swedish,11,women,37204
2009,Swedish,12,women,37795
2009,Swedish,13,women,40215
2009,Swedish,14,women,43319
2009,Swedish,15,women,47809
2009,Swedish,16,women,50328
2009,Swedish,17,women,52755
2009,Swedish,18,women,53837
2009,Swedish,19,women,54460
2009,Swedish,20,women,50864
2009,Swedish,21,women,48974
2009,Swedish,22,women,46006
2009,Swedish,23,women,44660
2009,Swedish,24,women,42844
2009,Swedish,25,women,40734
2009,Swedish,26,women,39593
2009,Swedish,27,women,39974
2009,Swedish,28,women,40484
2009,Swedish,29,women,41409
2009,Swedish,30,women,40969
2009,Swedish,31,women,39687
2009,Swedish,32,women,40678
2009,Swedish,33,women,41890
2009,Swedish,34,women,44420
2009,Swedish,35,women,47212
2009,Swedish,36,women,47022
2009,Swedish,37,women,47741
2009,Swedish,38,women,48175
2009,Swedish,39,women,46568
2009,Swedish,40,women,45784
2009,Swedish,41,women,48788
2009,Swedish,42,women,52018
2009,Swedish,43,women,52958
2009,Swedish,44,women,53129
2009,Swedish,45,women,53481
2009,Swedish,46,women,48786
2009,Swedish,47,women,46616
2009,Swedish,48,women,45283
2009,Swedish,49,women,44546
2009,Swedish,50,women,45305
2009,Swedish,51,women,45792
2009,Swedish,52,women,46627
2009,Swedish,53,women,46495
2009,Swedish,54,women,46597
2009,Swedish,55,women,45517
2009,Swedish,56,women,47233
2009,Swedish,57,women,47125
2009,Swedish,58,women,47008
2009,Swedish,59,women,48943
2009,Swedish,60,women,51437
2009,Swedish,61,women,53720
2009,Swedish,62,women,54149
2009,Swedish,63,women,55060
2009,Swedish,64,women,54918
2009,Swedish,65,women,54208
2009,Swedish,66,women,50616
2009,Swedish,67,women,45806
2009,Swedish,68,women,39291
2009,Swedish,69,women,37450
2009,Swedish,70,women,37381
2009,Swedish,71,women,35841
2009,Swedish,72,women,33580
2009,Swedish,73,women,32613
2009,Swedish,74,women,30396
2009,Swedish,75,women,29591
2009,Swedish,76,women,28933
2009,Swedish,77,women,29592
2009,Swedish,78,women,29004
2009,Swedish,79,women,28652
2009,Swedish,80,women,27277
2009,Swedish,81,women,27346
2009,Swedish,82,women,25602
2009,Swedish,83,women,24952
2009,Swedish,84,women,24048
2009,Swedish,85,women,22743
2009,Swedish,86,women,21103
2009,Swedish,87,women,19127
2009,Swedish,88,women,18776
2009,Swedish,89,women,17165
2009,Swedish,90,women,12118
2009,Swedish,91,women,9975
2009,Swedish,92,women,8430
2009,Swedish,93,women,6588
2009,Swedish,94,women,4992
2009,Swedish,95,women,3825
2009,Swedish,96,women,2871
2009,Swedish,97,women,2025
2009,Swedish,98,women,1316
2009,Swedish,99,women,819
2009,Swedish,100+,women,1278
2009,foreign,0,men,8901
2009,foreign,1,men,9450
2009,foreign,2,men,9740
2009,foreign,3,men,9589
2009,foreign,4,men,9271
2009,foreign,5,men,9492
2009,foreign,6,men,8863
2009,foreign,7,men,8901
2009,foreign,8,men,8807
2009,foreign,9,men,9272
2009,foreign,10,men,9126
2009,foreign,11,men,9555
2009,foreign,12,men,9535
2009,foreign,13,men,9904
2009,foreign,14,men,10401
2009,foreign,15,men,10628
2009,foreign,16,men,11030
2009,foreign,17,men,11056
2009,foreign,18,men,11449
2009,foreign,19,men,11521
2009,foreign,20,men,11084
2009,foreign,21,men,11484
2009,foreign,22,men,11899
2009,foreign,23,men,13321
2009,foreign,24,men,14361
2009,foreign,25,men,15117
2009,foreign,26,men,15452
2009,foreign,27,men,15969
2009,foreign,28,men,15865
2009,foreign,29,men,16342
2009,foreign,30,men,15765
2009,foreign,31,men,15448
2009,foreign,32,men,14891
2009,foreign,33,men,15177
2009,foreign,34,men,14940
2009,foreign,35,men,14593
2009,foreign,36,men,14256
2009,foreign,37,men,14490
2009,foreign,38,men,14057
2009,foreign,39,men,14251
2009,foreign,40,men,14034
2009,foreign,41,men,14309
2009,foreign,42,men,14267
2009,foreign,43,men,14247
2009,foreign,44,men,14480
2009,foreign,45,men,14233
2009,foreign,46,men,14024
2009,foreign,47,men,13581
2009,foreign,48,men,12722
2009,foreign,49,men,12975
2009,foreign,50,men,11982
2009,foreign,51,men,11564
2009,foreign,52,men,11626
2009,foreign,53,men,11229
2009,foreign,54,men,10494
2009,foreign,55,men,10336
2009,foreign,56,men,9574
2009,foreign,57,men,9149
2009,foreign,58,men,8616
2009,foreign,59,men,8905
2009,foreign,60,men,8429
2009,foreign,61,men,8488
2009,foreign,62,men,8418
2009,foreign,63,men,7938
2009,foreign,64,men,6956
2009,foreign,65,men,6694
2009,foreign,66,men,6404
2009,foreign,67,men,6284
2009,foreign,68,men,6377
2009,foreign,69,men,5976
2009,foreign,70,men,5660
2009,foreign,71,men,5225
2009,foreign,72,men,4696
2009,foreign,73,men,4171
2009,foreign,74,men,3945
2009,foreign,75,men,3523
2009,foreign,76,men,3123
2009,foreign,77,men,2953
2009,foreign,78,men,2645
2009,foreign,79,men,2631
2009,foreign,80,men,2228
2009,foreign,81,men,1966
2009,foreign,82,men,1662
2009,foreign,83,men,1530
2009,foreign,84,men,1297
2009,foreign,85,men,1125
2009,foreign,86,men,1001
2009,foreign,87,men,791
2009,foreign,88,men,641
2009,foreign,89,men,481
2009,foreign,90,men,335
2009,foreign,91,men,216
2009,foreign,92,men,180
2009,foreign,93,men,103
2009,foreign,94,men,87
2009,foreign,95,men,64
2009,foreign,96,men,45
2009,foreign,97,men,31
2009,foreign,98,men,17
2009,foreign,99,men,13
2009,foreign,100+,men,25
2009,foreign,0,women,8385
2009,foreign,1,women,8907
2009,foreign,2,women,9209
2009,foreign,3,women,9165
2009,foreign,4,women,9102
2009,foreign,5,women,9026
2009,foreign,6,women,9061
2009,foreign,7,women,8918
2009,foreign,8,women,8761
2009,foreign,9,women,8884
2009,foreign,10,women,8915
2009,foreign,11,women,9032
2009,foreign,12,women,9290
2009,foreign,13,women,9363
2009,foreign,14,women,9795
2009,foreign,15,women,9956
2009,foreign,16,women,10016
2009,foreign,17,women,10078
2009,foreign,18,women,10417
2009,foreign,19,women,10866
2009,foreign,20,women,11122
2009,foreign,21,women,11760
2009,foreign,22,women,12383
2009,foreign,23,women,13233
2009,foreign,24,women,14102
2009,foreign,25,women,14667
2009,foreign,26,women,15106
2009,foreign,27,women,15299
2009,foreign,28,women,15124
2009,foreign,29,women,16089
2009,foreign,30,women,15360
2009,foreign,31,women,15269
2009,foreign,32,women,15286
2009,foreign,33,women,15144
2009,foreign,34,women,15223
2009,foreign,35,women,15213
2009,foreign,36,women,14873
2009,foreign,37,women,15304
2009,foreign,38,women,14963
2009,foreign,39,women,15186
2009,foreign,40,women,14932
2009,foreign,41,women,14767
2009,foreign,42,women,14489
2009,foreign,43,women,14117
2009,foreign,44,women,14148
2009,foreign,45,women,13924
2009,foreign,46,women,13591
2009,foreign,47,women,13310
2009,foreign,48,women,12764
2009,foreign,49,women,13069
2009,foreign,50,women,12310
2009,foreign,51,women,11702
2009,foreign,52,women,11901
2009,foreign,53,women,11549
2009,foreign,54,women,11112
2009,foreign,55,women,10793
2009,foreign,56,women,10287
2009,foreign,57,women,10057
2009,foreign,58,women,9635
2009,foreign,59,women,9760
2009,foreign,60,women,9596
2009,foreign,61,women,9338
2009,foreign,62,women,9099
2009,foreign,63,women,8495
2009,foreign,64,women,7503
2009,foreign,65,women,6663
2009,foreign,66,women,6358
2009,foreign,67,women,5767
2009,foreign,68,women,6356
2009,foreign,69,women,5902
2009,foreign,70,women,6061
2009,foreign,71,women,5748
2009,foreign,72,women,5689
2009,foreign,73,women,5387
2009,foreign,74,women,5178
2009,foreign,75,women,4992
2009,foreign,76,women,4512
2009,foreign,77,women,4503
2009,foreign,78,women,4349
2009,foreign,79,women,4515
2009,foreign,80,women,3902
2009,foreign,81,women,3718
2009,foreign,82,women,3352
2009,foreign,83,women,3129
2009,foreign,84,women,2844
2009,foreign,85,women,2442
2009,foreign,86,women,2207
2009,foreign,87,women,1831
2009,foreign,88,women,1498
2009,foreign,89,women,1268
2009,foreign,90,women,893
2009,foreign,91,women,694
2009,foreign,92,women,510
2009,foreign,93,women,396
2009,foreign,94,women,292
2009,foreign,95,women,299
2009,foreign,96,women,187
2009,foreign,97,women,147
2009,foreign,98,women,88
2009,foreign,99,women,54
2009,foreign,100+,women,108
2010,Swedish,0,men,50022
2010,Swedish,1,men,48408
2010,Swedish,2,men,47546
2010,Swedish,3,men,46785
2010,Swedish,4,men,46554
2010,Swedish,5,men,44775
2010,Swedish,6,men,44742
2010,Swedish,7,men,44314
2010,Swedish,8,men,42719
2010,Swedish,9,men,40953
2010,Swedish,10,men,40441
2010,Swedish,11,men,39202
2010,Swedish,12,men,39686
2010,Swedish,13,men,40054
2010,Swedish,14,men,41946
2010,Swedish,15,men,45826
2010,Swedish,16,men,49861
2010,Swedish,17,men,52316
2010,Swedish,18,men,55865
2010,Swedish,19,men,56948
2010,Swedish,20,men,57066
2010,Swedish,21,men,53780
2010,Swedish,22,men,52018
2010,Swedish,23,men,48084
2010,Swedish,24,men,46977
2010,Swedish,25,men,45455
2010,Swedish,26,men,43184
2010,Swedish,27,men,42300
2010,Swedish,28,men,42388
2010,Swedish,29,men,42248
2010,Swedish,30,men,43626
2010,Swedish,31,men,43121
2010,Swedish,32,men,41702
2010,Swedish,33,men,43498
2010,Swedish,34,men,44291
2010,Swedish,35,men,46853
2010,Swedish,36,men,50070
2010,Swedish,37,men,49525
2010,Swedish,38,men,50517
2010,Swedish,39,men,51016
2010,Swedish,40,men,49015
2010,Swedish,41,men,48649
2010,Swedish,42,men,51056
2010,Swedish,43,men,55004
2010,Swedish,44,men,55776
2010,Swedish,45,men,55666
2010,Swedish,46,men,55311
2010,Swedish,47,men,51286
2010,Swedish,48,men,48230
2010,Swedish,49,men,47102
2010,Swedish,50,men,45690
2010,Swedish,51,men,47308
2010,Swedish,52,men,47245
2010,Swedish,53,men,47399
2010,Swedish,54,men,48467
2010,Swedish,55,men,47584
2010,Swedish,56,men,46485
2010,Swedish,57,men,48604
2010,Swedish,58,men,48194
2010,Swedish,59,men,47796
2010,Swedish,60,men,49910
2010,Swedish,61,men,51912
2010,Swedish,62,men,53517
2010,Swedish,63,men,53923
2010,Swedish,64,men,54949
2010,Swedish,65,men,55102
2010,Swedish,66,men,53778
2010,Swedish,67,men,49260
2010,Swedish,68,men,44537
2010,Swedish,69,men,37603
2010,Swedish,70,men,35280
2010,Swedish,71,men,34777
2010,Swedish,72,men,32591
2010,Swedish,73,men,30399
2010,Swedish,74,men,28711
2010,Swedish,75,men,26756
2010,Swedish,76,men,24748
2010,Swedish,77,men,23659
2010,Swedish,78,men,23499
2010,Swedish,79,men,22119
2010,Swedish,80,men,21165
2010,Swedish,81,men,19239
2010,Swedish,82,men,18666
2010,Swedish,83,men,16570
2010,Swedish,84,men,15476
2010,Swedish,85,men,14141
2010,Swedish,86,men,12443
2010,Swedish,87,men,11248
2010,Swedish,88,men,9238
2010,Swedish,89,men,8280
2010,Swedish,90,men,6965
2010,Swedish,91,men,4623
2010,Swedish,92,men,3457
2010,Swedish,93,men,2588
2010,Swedish,94,men,1817
2010,Swedish,95,men,1171
2010,Swedish,96,men,863
2010,Swedish,97,men,546
2010,Swedish,98,men,343
2010,Swedish,99,men,198
2010,Swedish,100+,men,221
2010,Swedish,0,women,47490
2010,Swedish,1,women,45651
2010,Swedish,2,women,44649
2010,Swedish,3,women,44141
2010,Swedish,4,women,44049
2010,Swedish,5,women,42372
2010,Swedish,6,women,42254
2010,Swedish,7,women,41641
2010,Swedish,8,women,40435
2010,Swedish,9,women,38313
2010,Swedish,10,women,37954
2010,Swedish,11,women,37133
2010,Swedish,12,women,37212
2010,Swedish,13,women,37815
2010,Swedish,14,women,40215
2010,Swedish,15,women,43340
2010,Swedish,16,women,47839
2010,Swedish,17,women,50331
2010,Swedish,18,women,52790
2010,Swedish,19,women,53599
2010,Swedish,20,women,54227
2010,Swedish,21,women,50611
2010,Swedish,22,women,48781
2010,Swedish,23,women,45862
2010,Swedish,24,women,44523
2010,Swedish,25,women,42686
2010,Swedish,26,women,40554
2010,Swedish,27,women,39483
2010,Swedish,28,women,39852
2010,Swedish,29,women,40406
2010,Swedish,30,women,41320
2010,Swedish,31,women,40894
2010,Swedish,32,women,39607
2010,Swedish,33,women,40625
2010,Swedish,34,women,41848
2010,Swedish,35,women,44389
2010,Swedish,36,women,47152
2010,Swedish,37,women,46985
2010,Swedish,38,women,47715
2010,Swedish,39,women,48129
2010,Swedish,40,women,46517
2010,Swedish,41,women,45736
2010,Swedish,42,women,48761
2010,Swedish,43,women,51976
2010,Swedish,44,women,52908
2010,Swedish,45,women,53081
2010,Swedish,46,women,53441
2010,Swedish,47,women,48733
